GENE	he	he+N	ht	ht+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
HE_FRAG19705.1-1151|SPU_028166	67	0	55	0	12	1	5	2
HE_CONTIG2805|SPU_016678	0	0	0	0	0	0	1	0
HE_CONTIG3987|SPU_004357	95	15	250	0	15	0	34	0
HE_COMP223669_C4_SEQ1.213-288|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG1296|SPU_009109	20	0	11	0	0	0	10	0
HE_CONTIG637|SPU_027765	170	28	136	1	0	0	26	7
HE_CONTIG1666|SPU_004934	1290	67	1871	99	597	5	398	221
HE_FRAG9506.285-2661|SPU_008458	138	16	180	4	2	0	33	0
HE_FRAG14274.0-2088|SPU_008958	118	8	130	8	3	0	62	1
HE_COMP243643_C1_SEQ1.1352-2049|SPU_024223	826	86	1138	82	0	0	260	99
HE_COMP233250_C1_SEQ1.45-1329|SPU_012695	739	120	1029	72	7	0	70	30
HE_FRAG17933.570-7185|SPU_004663	6	0	16	0	0	0	209	0
HE_COMP236974_C5_SEQ2.0-2223|SPU_012600	433	0	997	55	76	5	59	2
HE_FRAG23104.341-563|SPU_026887	0	0	0	0	0	0	3	0
HE_FRAG6646.2-1697|SPU_002531	60	4	75	0	5	0	17	0
HE_CONTIG3643|SPU_022153	1871	176	416	52	405	5	203	371
HE_COMP245487_C3_SEQ1.0-2252|SPU_022013	0	0	0	0	0	0	65	0
HE_FRAG22370.29-657|SPU_006993	498	0	1005	0	28	0	173	0
HE_CONTIG4133|SPU_009139	0	0	0	0	0	0	312	0
HE_FRAG5742.0-569|SPU_000604	85	6	58	0	1	0	1	0
HE_FRAG3543.1686-2894|SPU_015321	0	0	0	0	0	0	29	0
HE_FRAG3800.0-1030|SPU_015452	53	0	99	0	0	0	8	8
HE_CONTIG4500|SPU_006576	168	22	93	10	1	0	8	0
HE_COMP232111_C2_SEQ1.77-800|SPU_016288	50	6	80	0	1	2	6	8
HE_CONTIG3488|SPU_027976	16	3	27	0	0	0	6	0
HE_COMP232031_C0_SEQ2.999-2985|SPU_002654	45	7	61	0	5	0	46	0
HE_CONTIG3830|SPU_025444	0	0	0	0	0	0	0	0
HE_CONTIG2849|SPU_007406	249	7	63	0	0	0	11	4
HE_COMP242550_C3_SEQ7.13-121|UNKNOWN	18	0	2	0	0	0	1	0
HE_COMP246378_C5_SEQ1.0-2942|SPU_001498	147	15	116	8	29	0	31	8
HE_COMP228542_C0_SEQ1.0-1146|SPU_002189	555	68	206	15	16	0	25	39
HE_COMP234722_C1_SEQ2.0-890|SPU_012725	293	69	109	5	0	0	129	27
HE_FRAG2455.378-1653|SPU_012075	65	4	144	10	0	0	15	0
HE_COMP240653_C0_SEQ5.2-4748|SPU_012779	345	41	127	20	22	8	93	67
HE_COMP245150_C2_SEQ16.0-1403|SPU_009743	87	11	105	8	1	0	8	3
HE_CONTIG320|UNKNOWN	0	0	0	0	0	0	2	0
HE_CONTIG971|UNKNOWN	44	0	43	1	0	0	1	9
HE_COMP233137_C1_SEQ2.1026-1161|SPU_021081	0	0	0	0	0	0	1	0
HE_FRAG7720.0-4098|SPU_021036	580	29	501	13	132	0	71	7
HE_COMP233364_C0_SEQ2.165-1607|SPU_021289	0	0	0	0	0	0	32	0
HE_CONTIG5256|SPU_017670	0	0	0	0	0	0	5	0
HE_FRAG19838.150-2052|SPU_006686	0	0	0	0	0	0	46	0
HE_COMP230999_C5_SEQ2.173-212|UNKNOWN	0	0	0	0	0	0	191	0
HE_COMP244647_C6_SEQ1.162-381|SPU_023174	0	0	0	0	0	0	1	0
HE_COMP238292_C8_SEQ1.17-77|UNKNOWN	0	0	0	0	0	0	3	0
HE_COMP229880_C4_SEQ1.140-281|UNKNOWN	0	0	0	0	0	0	10	0
HE_COMP246861_C5_SEQ2.2304-5393|SPU_022309	2112	777	2719	184	190	23	650	259
HE_CONTIG3513|SPU_012003	0	0	0	0	0	0	18	0
HE_CONTIG5217|SPU_025444	0	0	0	0	0	0	3	0
HE_FRAG20853.563-3704|SPU_024623	899	377	1154	99	141	97	375	130
HE_COMP240012_C0_SEQ1.0-278|SPU_023992	96	10	35	32	0	0	67	40
HE_FRAG7147.0-1437|SPU_000262	506	27	76	0	3	0	12	3
HE_CONTIG840|SPU_012048	46	0	32	0	18	0	0	0
HE_FRAG8064.147-204|UNKNOWN	0	0	0	0	0	0	1	0
HE_CONTIG2181|SPU_009706	0	0	0	0	0	0	3	0
HE_COMP244412_C5_SEQ1.741-4848|SPU_017515	125	6	123	6	10	3	85	8
HE_COMP239920_C3_SEQ1.0-3588|SPU_025159	1337	46	1007	15	25	0	57	15
HE_COMP244706_C5_SEQ3.0-561|SPU_005771	22	0	18	0	0	0	12	3
HE_FRAG5462.0-960|SPU_021065	78	0	12	0	0	0	5	0
HE_CONTIG2070|SPU_011782	0	0	0	0	0	0	6	0
HE_CONTIG2327|UNKNOWN	1	1	24	12	0	0	8	33
HE_COMP236855_C8_SEQ2.0-1014|SPU_001476	238	32	170	5	18	1	7	0
HE_CONTIG2412|SPU_005093	41	3	1	0	0	0	3	1
HE_CONTIG4327|SPU_011885	0	0	0	0	0	0	2	0
HE_COMP244303_C3_SEQ1.0-1131|SPU_022386	274	106	580	136	3	4	154	13
HE_COMP241367_C3_SEQ3.45-246|SPU_016652	0	0	0	0	0	0	0	0
HE_FRAG22676.494-2693|SPU_017013	1157	452	1887	128	9	6	547	385
HE_CONTIG5072|SPU_001310	220	47	154	27	0	0	39	4
HE_FRAG15463.0-791|SPU_021504	144	16	214	4	0	0	19	23
HE_COMP236399_C0_SEQ6.123-210|UNKNOWN	0	0	0	0	0	0	6	0
HE_FRAG359.747-1572|SPU_019824	34	0	27	0	1	0	17	0
HE_COMP237264_C3_SEQ1.5-49|UNKNOWN	0	0	0	0	0	0	6	0
HE_CONTIG2959|SPU_016539	9	1	0	0	0	0	54	6
HE_COMP233545_C2_SEQ1.90-124|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG1982|SPU_004965	329	0	3	0	2	0	173	11
HE_CONTIG107|SPU_010933	0	0	0	0	0	0	3	0
HE_COMP231948_C0_SEQ2.0-255|SPU_016111	71	0	25	0	0	0	46	2
HE_CONTIG490|SPU_002329	19	0	18	0	1	0	110	0
HE_FRAG4338.0-2343|SPU_022268	657	100	498	26	271	0	37	48
HE_COMP233074_C2_SEQ1.59-1977|SPU_014819	63	15	54	3	5	1	52	1
HE_FRAG20953.1641-4092|SPU_004367	346	150	322	70	11	10	153	93
HE_COMP232624_C7_SEQ1.80-140|UNKNOWN	10	3	6	5	0	0	4	105
HE_COMP232452_C0_SEQ1.0-840|SPU_013582	4260	685	3700	0	3	1	755	0
HE_COMP230650_C1_SEQ3.351-552|SPU_012799	0	0	0	0	0	0	14	0
HE_FRAG18067.78-3235|SPU_008214	234	13	165	0	15	0	13	9
HE_CONTIG167|SPU_000355	72	1	72	5	3	0	11	9
HE_CONTIG2253|SPU_015595	234	0	129	0	13	0	29	52
HE_CONTIG1073|SPU_005951	0	0	0	0	0	0	28	0
HE_CONTIG3398|SPU_013905	143	6	92	0	23	0	45	0
HE_COMP237382_C1_SEQ1.0-675|SPU_014259	68	51	93	0	0	0	31	1
HE_COMP206576_C0_SEQ1.117-237|SPU_006434	0	0	0	0	0	0	22	0
HE_FRAG4937.2-1457|SPU_023315	405	0	170	14	0	0	27	10
HE_CONTIG3079|SPU_026395	84	10	222	10	34	1	19	6
HE_CONTIG349|SPU_020293	89	15	50	4	48	18	13	10
HE_COMP242506_C0_SEQ1.0-591|SPU_020804	58	10	96	10	1	0	10	0
HE_COMP236166_C3_SEQ3.9-2126|SPU_000245	438	15	124	8	1	0	15	1
HE_CONTIG3106|SPU_017424	92	0	73	0	16	0	4	0
HE_FRAG4987.87-2573|SPU_018000	881	82	1845	55	73	4	159	38
HE_COMP231495_C4_SEQ3.0-951|SPU_000658	37	8	624	106	12	8	199	230
HE_FRAG13412.393-522|SPU_017913	0	0	0	0	0	0	5	0
HE_COMP238324_C3_SEQ2.1755-2572|SPU_006269	45	0	74	1	4	0	10	3
HE_CONTIG1000|SPU_025700	153	42	88	14	23	5	5	5
HE_COMP238611_C0_SEQ1.88-166|UNKNOWN	1	16	0	8	0	2	0	173
HE_CONTIG741|SPU_007222	258	20	107	0	0	0	8	5
HE_COMP246279_C1_SEQ1.0-506|UNKNOWN	204	44	490	47	1	0	4	1
HE_CONTIG1245|SPU_017406	24403	824	2394	101	47	0	2144	957
HE_COMP234822_C5_SEQ1.11-50|UNKNOWN	1	0	1	0	2	0	7	7
HE_FRAG11285.99-2460|SPU_028494	12	0	9	0	5	0	37	0
HE_COMP234353_C4_SEQ1.1310-1601|SPU_011181	0	0	0	0	0	0	8	0
HE_CONTIG731|SPU_025338	0	0	0	0	0	0	4	0
HE_FRAG15668.1647-2160|SPU_019598	6	0	3	0	0	0	14	0
HE_CONTIG3347|SPU_017073	410	0	861	0	0	0	9	0
HE_FRAG9336.0-651|SPU_026772	0	0	0	0	0	0	28	0
HE_COMP217791_C2_SEQ1.402-576|SPU_000076	0	0	0	0	0	0	4	0
HE_FRAG20789.141-273|UNKNOWN	10	0	25	0	0	0	1	0
HE_FRAG8855.0-111|UNKNOWN	20	0	6	0	0	0	3	2
HE_FRAG14382.0-369|SPU_009620	228	2	249	0	45	0	11	36
HE_COMP220783_C2_SEQ2.27-65|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG5024.0-534|UNKNOWN	24	3	31	4	0	0	0	0
HE_CONTIG1820|SPU_022482	52	43	79	2	0	0	32	31
HE_COMP230843_C0_SEQ1.0-473|SPU_012396	734	0	361	0	54	0	99	0
HE_FRAG3227.2-1968|SPU_013315	30	12	80	3	15	7	65	5
HE_COMP232222_C8_SEQ2.8-44|UNKNOWN	0	0	0	0	0	0	3	0
HE_COMP234318_C0_SEQ1.0-849|SPU_000594	107	1	81	0	4	0	7	3
HE_CONTIG2587|SPU_014897	508	24	1483	53	10	0	96	1
HE_COMP230248_C5_SEQ1.0-449|SPU_021973	12	10	15	16	0	0	18	10
HE_FRAG4631.29-2120|SPU_004217	188	0	111	6	29	0	20	0
HE_CONTIG2096|SPU_013343	0	0	0	0	0	0	2	0
HE_COMP240167_C2_SEQ1.0-797|SPU_019556	113	111	327	33	45	0	57	34
HE_CONTIG4938|SPU_012197	35	0	133	11	1	0	29	4
HE_CONTIG2052|SPU_027782	0	0	0	0	0	0	33	0
HE_COMP226758_C3_SEQ1.40-74|UNKNOWN	0	0	0	0	0	0	2	0
HE_COMP233942_C0_SEQ1.0-348|SPU_009700	274	0	90	16	24	0	20	0
HE_COMP237170_C0_SEQ2.0-1302|SPU_021982	381	16	104	0	1	0	5	0
HE_COMP229703_C0_SEQ1.2-605|SPU_025556	37	22	101	0	0	0	12	2
HE_COMP235289_C0_SEQ8.114-150|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP237672_C4_SEQ2.0-764|SPU_014324	27	4	7	1	2	0	11	2
HE_FRAG16854.0-1584|SPU_001826	223	19	191	28	0	0	35	16
HE_CONTIG4142|SPU_027169	18	0	9	0	0	0	33	0
HE_CONTIG3520|SPU_008511	28	0	39	3	3	0	4	2
HE_CONTIG4357|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP235681_C4_SEQ1.0-1697|SPU_018053	0	0	0	0	0	0	38	0
HE_COMP240897_C3_SEQ1.1287-1482|UNKNOWN	2	0	4	0	0	0	2	0
HE_COMP244624_C0_SEQ1.6-975|SPU_023905	30	0	28	1	3	0	16	4
HE_CONTIG3020|SPU_024592	30	14	13	1	0	0	52	19
HE_COMP230470_C1_SEQ2.10-184|UNKNOWN	10	8	2	0	0	0	0	0
HE_COMP236294_C0_SEQ3.0-1034|SPU_007935	29	1	69	2	1	0	19	10
HE_COMP231887_C0_SEQ1.351-702|SPU_019006	0	0	0	0	0	0	5	0
HE_CONTIG721|UNKNOWN	0	0	0	0	0	0	5	0
HE_CONTIG4870|SPU_008259	0	0	0	0	0	0	2	0
HE_FRAG707.0-1361|SPU_014628	400	2	135	2	47	0	19	0
HE_FRAG18653.0-2967|SPU_005048	109	42	192	11	0	0	30	26
HE_COMP236184_C4_SEQ11.75-114|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG2108|SPU_011496	22	0	10	0	0	0	0	0
HE_FRAG9767.0-1251|SPU_030226	233	94	479	6	33	3	137	57
HE_CONTIG3528|SPU_009474	0	0	0	0	0	0	15	0
HE_COMP238474_C8_SEQ1.5-896|SPU_000053	2252	35	4587	289	0	0	1059	469
HE_COMP229284_C0_SEQ1.129-261|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG3789|UNKNOWN	0	0	0	0	0	0	1	0
HE_CONTIG3322|SPU_024419	228	46	169	36	9	3	36	8
HE_COMP224713_C2_SEQ1.152-254|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP236105_C4_SEQ1.0-315|UNKNOWN	0	0	0	0	0	0	8	0
HE_COMP241371_C2_SEQ7.46-91|UNKNOWN	0	0	0	0	0	0	2	0
HE_COMP235079_C2_SEQ1.95-143|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP233183_C8_SEQ2.0-666|SPU_013863	244	9	236	10	30	0	54	53
HE_COMP233589_C0_SEQ1.0-1035|SPU_014810	212	112	707	2	92	22	77	19
HE_COMP226941_C1_SEQ1.99-291|SPU_021603	0	0	0	0	0	0	1	0
HE_FRAG13764.1722-2877|SPU_027090	222	49	35	6	0	0	64	57
HE_COMP237894_C0_SEQ1.0-2141|SPU_018120	286	48	404	19	19	5	53	1
HE_COMP229086_C0_SEQ1.0-603|SPU_003108	56	18	209	125	0	0	169	277
HE_FRAG2236.0-1055|SPU_016574	61	0	12	0	13	0	20	3
HE_CONTIG4185|SPU_014446	73	0	86	0	5	0	18	0
HE_CONTIG3769|SPU_003231	6	0	13	0	0	0	19	0
HE_COMP231696_C4_SEQ1.291-500|SPU_024249	0	0	0	0	0	0	4	0
HE_COMP247442_C7_SEQ1.0-666|UNKNOWN	35	0	20	0	1	0	8	0
HE_CONTIG1048|SPU_017600	501	82	334	35	5	0	22	24
HE_FRAG3936.68-1742|SPU_027946	0	0	0	0	0	0	58	0
HE_FRAG4950.210-768|SPU_014716	0	0	0	0	0	0	11	0
HE_COMP246187_C2_SEQ1.0-1016|SPU_017942	509	70	319	105	20	3	34	4
HE_COMP235953_C0_SEQ1.60-1305|SPU_015238	367	80	1033	83	34	0	59	0
HE_CONTIG2380|SPU_007818	48	7	15	1	5	0	33	2
HE_FRAG6730.330-1115|SPU_005680	35	14	91	48	0	3	33	17
HE_CONTIG599|SPU_017115	0	0	0	0	0	0	10	0
HE_FRAG19014.1152-1428|SPU_001652	0	0	0	0	0	0	8	0
HE_FRAG6592.0-696|SPU_007598	8162	1055	5862	3	397	0	97	86
HE_CONTIG3785|SPU_009841	0	0	0	0	0	0	16	0
HE_CONTIG1715|SPU_011566	1710	311	1307	34	8	0	189	87
HE_FRAG15753.860-1802|SPU_008639	0	0	1	0	4	0	17	9
HE_FRAG2216.0-2490|SPU_028265	163	25	180	6	18	0	30	2
HE_COMP237379_C5_SEQ1.0-558|SPU_021236	261	32	419	26	0	0	28	1
HE_COMP247158_C3_SEQ1.0-312|SPU_012512	134	68	187	85	917	32	4	96
HE_CONTIG3835|SPU_014832	487	0	654	0	113	0	37	0
HE_COMP237143_C7_SEQ2.512-2342|UNKNOWN	155	0	163	3	7	0	6	0
HE_FRAG10920.2018-2078|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG18423.2-3734|SPU_025776	89	11	66	3	16	4	112	20
HE_CONTIG2135|SPU_003552	39	6	102	5	9	0	449	6
HE_CONTIG4484|SPU_012151	1382	2	1307	190	226	0	156	1
HE_CONTIG4383|SPU_001203	117	0	66	0	20	0	2	0
HE_CONTIG248|SPU_005300	16	6	22	0	1	0	2	2
HE_FRAG2376.252-288|UNKNOWN	0	0	0	0	0	0	4	0
HE_COMP229224_C0_SEQ1.79-115|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG1730|SPU_022926	337	48	171	7	13	8	92	34
HE_COMP234396_C2_SEQ1.111-348|SPU_021524	25	0	27	0	0	0	0	0
HE_FRAG10911.123-2733|SPU_008899	177	40	106	16	3	0	48	6
HE_FRAG2625.62-1521|SPU_004732	3548	302	2983	167	571	0	225	8
HE_CONTIG4958|SPU_007289	55	3	21	0	5	0	88	33
HE_FRAG13514.89-2895|SPU_005963	1041	120	1700	275	93	6	235	44
HE_FRAG12108.51-276|SPU_002693	87	0	283	0	0	0	50	0
HE_COMP235572_C0_SEQ1.9-114|UNKNOWN	9	0	0	0	0	0	1	3
HE_CONTIG54|SPU_018594	9	0	3	0	2	0	5	17
HE_FRAG15844.92-2652|SPU_000779	187	20	205	9	6	0	43	9
HE_CONTIG5006|SPU_026733	68	39	52	0	1	0	42	20
HE_COMP239459_C11_SEQ7.31-393|SPU_004001	41	0	169	0	0	0	1	0
HE_CONTIG2757|SPU_023433	62	0	40	0	6	0	11	2
HE_FRAG2979.2202-5681|SPU_000195	374	5	145	5	11	0	13	0
HE_FRAG15725.0-495|SPU_020379	165	84	449	5	0	0	99	63
HE_CONTIG129|UNKNOWN	17	8	28	0	4	0	1	0
HE_FRAG20139.3-1236|SPU_002262	0	0	0	0	0	0	46	0
HE_CONTIG1474|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP232275_C0_SEQ2.5-1548|SPU_007658	0	0	0	0	0	0	43	0
HE_CONTIG3402|SPU_002173	0	0	0	0	0	0	102	0
HE_FRAG566.1173-1533|SPU_014829	64	0	61	0	0	0	21	0
HE_FRAG10112.3648-5706|UNKNOWN	185	16	282	39	12	0	61	44
HE_COMP231011_C1_SEQ1.278-491|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG19809.123-1692|SPU_012637	79	22	128	7	7	2	35	44
HE_FRAG7127.1419-1908|SPU_008575	392	10	482	174	0	0	3	6
HE_FRAG7538.0-501|SPU_018674	86	0	27	0	4	0	16	0
HE_FRAG21699.1614-1878|SPU_017709	28	35	1	0	0	0	40	62
HE_CONTIG3405|SPU_004078	65	13	28	0	0	0	20	16
HE_FRAG9541.0-639|SPU_002815	264	0	155	0	0	0	58	0
HE_FRAG16368.5-3857|SPU_024688	910	0	878	4	59	0	127	5
HE_CONTIG551|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP245000_C2_SEQ1.153-193|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP232386_C17_SEQ1.1047-1485|SPU_010555	0	0	0	0	0	0	5	0
HE_FRAG8493.71-1682|SPU_007196	28	0	22	1	5	0	41	1
HE_FRAG20064.0-915|SPU_010939	57	34	54	5	4	0	52	4
HE_COMP231826_C7_SEQ1.213-435|UNKNOWN	11	0	66	0	0	0	1	0
HE_CONTIG460|UNKNOWN	0	3	0	1	0	0	3	10
HE_CONTIG539|SPU_010062	49	0	40	4	12	0	32	25
HE_CONTIG4132|SPU_016738	540	32	915	0	0	0	16	0
HE_FRAG9352.0-2865|SPU_006419	67	15	99	6	12	0	63	10
HE_FRAG1699.115-678|SPU_021071	130	9	32	0	0	0	0	0
HE_FRAG19806.2-4020|SPU_000142	438	96	356	35	23	5	42	44
HE_COMP236657_C4_SEQ3.577-619|UNKNOWN	1	0	0	0	4	0	1	0
HE_FRAG9784.0-4473|SPU_015180	17	0	35	2	15	2	252	3
HE_CONTIG2057|SPU_013333	61	0	59	0	0	0	5	0
HE_CONTIG3980|SPU_025635	341	30	333	7	15	0	56	22
HE_CONTIG4344|SPU_018524	357	52	234	1	21	0	80	30
HE_CONTIG4018|SPU_016805	0	0	0	0	0	0	11	0
HE_FRAG18452.27-1380|SPU_019297	0	0	0	0	0	0	61	0
HE_COMP240229_C6_SEQ1.34-76|UNKNOWN	2	0	2	1	16	0	2	9
HE_CONTIG781|SPU_013804	1815	139	973	9	19	0	132	45
HE_COMP247399_C0_SEQ6.0-6012|SPU_000526	2749	574	6180	89	209	26	342	206
HE_FRAG11487.0-458|SPU_000014	214	0	71	0	131	0	13	0
HE_CONTIG4104|SPU_010417	426	43	255	52	5	0	129	74
HE_COMP232552_C5_SEQ1.0-2115|SPU_028216	222	5	141	26	9	3	91	9
HE_CONTIG1705|SPU_010031	0	0	0	0	0	0	56	0
HE_COMP234129_C0_SEQ1.0-1491|SPU_028017	44	0	33	0	5	5	49	0
HE_COMP170525_C0_SEQ1.491-1096|SPU_002191	47	3	48	0	2	0	4	0
HE_COMP234945_C0_SEQ2.60-969|SPU_007244	78	11	26	0	1	0	12	3
HE_COMP247279_C3_SEQ2.0-3984|SPU_012563	276	0	105	0	2	0	7	0
HE_CONTIG2268|SPU_000826	1355	104	4009	190	615	107	140	455
HE_COMP233114_C3_SEQ1.0-614|SPU_007273	257	60	15	0	55	46	2	0
HE_CONTIG1702|SPU_023313	28	18	28	0	0	0	0	0
HE_FRAG5913.0-818|SPU_012850	999	249	1232	111	31	8	121	30
HE_CONTIG3631|SPU_027498	117	22	273	0	0	0	26	2
HE_CONTIG3589|SPU_018598	606	0	402	0	11	0	4	0
HE_FRAG15048.0-1842|SPU_004383	23	22	6	0	2	0	101	3
HE_COMP238524_C5_SEQ1.2-761|SPU_013520	0	0	0	0	0	0	5	0
HE_COMP241500_C1_SEQ1.1998-3435|SPU_030224	248	74	338	64	28	18	174	84
HE_FRAG10625.0-1218|SPU_019418	67	4	136	12	11	0	24	8
HE_CONTIG3864|SPU_016273	1400	219	2126	220	64	11	173	149
HE_FRAG15020.9-1797|SPU_028357	2473	69	1023	147	1	0	151	21
HE_FRAG2128.84-693|SPU_013752	162	5	90	3	0	0	124	10
HE_FRAG1621.117-1785|SPU_011187	484	22	78	4	1	0	51	12
HE_CONTIG4251|SPU_020886	1	0	9	0	0	0	7	0
HE_FRAG17666.99-216|UNKNOWN	12	42	80	0	0	0	0	1
HE_FRAG3967.86-509|SPU_016611	241	160	165	1	0	0	42	6
HE_CONTIG3335|SPU_001505	121	0	172	0	3	0	16	0
HE_FRAG9369.2-2214|SPU_024337	4166	416	2174	473	9	14	604	732
HE_CONTIG3946|SPU_017584	1793	350	1561	125	167	14	528	131
HE_COMP240967_C2_SEQ1.0-5291|SPU_011685	325	17	210	13	29	0	83	5
HE_COMP219277_C0_SEQ1.0-483|SPU_005585	0	0	0	0	0	0	252	0
HE_CONTIG1371|SPU_003483	18	0	14	0	2	0	0	3
HE_CONTIG57|SPU_001780	2228	582	2085	189	280	0	739	38
HE_COMP237897_C9_SEQ1.285-2463|SPU_028724	926	0	239	10	0	0	55	1
HE_CONTIG5133|SPU_012485	69	0	12	0	5	1	30	3
HE_CONTIG2324|SPU_019854	8	0	4	0	4	0	19	3
HE_COMP237600_C1_SEQ1.0-4236|SPU_014812	308	7	169	1	15	0	53	1
HE_FRAG168.378-633|SPU_023209	36	0	40	0	0	0	0	0
HE_FRAG8565.600-1407|SPU_025989	637	85	424	40	3	0	119	64
HE_COMP226270_C2_SEQ1.94-241|SPU_026914	0	0	0	0	0	0	2	0
HE_FRAG20676.103-157|UNKNOWN	0	0	0	0	0	0	8	0
HE_COMP232054_C1_SEQ1.0-264|SPU_026954	55	7	24	12	1	0	7	9
HE_COMP239473_C0_SEQ1.75-3489|SPU_004277	512	50	434	11	4	1	129	27
HE_FRAG20206.2-1005|SPU_018656	411	337	479	252	0	0	409	251
HE_FRAG12594.33-69|UNKNOWN	0	0	0	0	0	0	5	11
HE_COMP239865_C1_SEQ1.42-1332|SPU_005218	234	68	335	1	0	0	25	35
HE_FRAG21688.165-381|UNKNOWN	0	0	0	0	0	0	2	0
HE_FRAG1553.30-1278|SPU_020612	6	0	6	0	0	0	59	0
HE_CONTIG4808|SPU_020641	90	0	62	0	0	0	11	0
HE_COMP232978_C12_SEQ1.69-120|UNKNOWN	4	7	10	0	0	0	2	1
HE_FRAG4591.90-1038|SPU_022753	0	0	0	0	0	0	289	0
HE_FRAG1004.218-1130|SPU_022658	53	11	109	7	13	0	1	0
HE_COMP232240_C1_SEQ1.99-936|UNKNOWN	0	0	0	0	0	0	17	0
HE_COMP223971_C0_SEQ1.360-519|SPU_015821	0	0	0	0	0	0	0	0
HE_COMP233332_C1_SEQ1.576-1848|SPU_021666	15	0	82	0	1	0	33	0
HE_CONTIG4754|UNKNOWN	62	11	62	1	9	0	11	5
HE_COMP241358_C0_SEQ1.0-1494|SPU_018894	160	29	894	1	230	20	45	26
HE_CONTIG5001|SPU_026801	361	10	29	0	0	0	277	45
HE_FRAG6024.276-421|UNKNOWN	0	0	0	0	0	0	2	0
HE_CONTIG1540|SPU_025548	1079	0	1694	359	118	0	355	65
HE_CONTIG3548|UNKNOWN	0	0	0	0	0	0	3	0
HE_CONTIG991|SPU_010088	0	0	0	0	0	0	26	0
HE_CONTIG84|UNKNOWN	0	0	0	0	0	0	4	0
HE_COMP238398_C5_SEQ1.73-127|UNKNOWN	0	0	0	0	0	0	10	0
HE_COMP244738_C3_SEQ1.0-4568|SPU_027403	169	27	229	3	16	1	36	5
HE_FRAG6312.0-1659|SPU_004868	42	3	71	3	14	0	44	1
HE_CONTIG4440|SPU_009053	0	0	0	0	0	0	42	0
HE_COMP232766_C1_SEQ3.82-113|UNKNOWN	0	0	0	0	0	0	2	0
HE_CONTIG2165|SPU_025579	76	5	91	6	0	0	32	26
HE_COMP236655_C5_SEQ1.0-1035|SPU_022770	172	25	128	5	15	2	22	70
HE_CONTIG512|SPU_014957	186	44	373	36	17	0	23	0
HE_CONTIG41|SPU_021199	143	35	177	0	8	0	31	0
HE_FRAG272.0-363|SPU_012071	10	0	542	0	0	0	3	0
HE_CONTIG1936|UNKNOWN	1	0	15	0	2	0	12	0
HE_COMP242921_C4_SEQ1.129-167|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP241328_C0_SEQ1.77-770|SPU_028353	67	65	78	11	0	0	37	13
HE_COMP231693_C0_SEQ1.6-213|SPU_021677	0	0	0	0	2	0	1	0
HE_CONTIG3201|SPU_025436	3	0	1	0	0	0	58	0
HE_FRAG2898.0-347|SPU_018845	0	0	0	0	0	0	11	0
HE_CONTIG337|SPU_024592	17	21	4	0	0	0	52	161
HE_COMP226694_C1_SEQ1.11-197|SPU_007850	1	1	3	0	0	0	1	4
HE_CONTIG4489|UNKNOWN	4	0	2	0	4	0	9	0
HE_FRAG2645.30-1332|SPU_012263	28	3	50	0	3	1	15	4
HE_COMP242826_C1_SEQ1.1449-1755|SPU_017531	0	0	0	0	0	0	11	0
HE_CONTIG1537|SPU_009851	112	12	228	24	18	0	33	7
HE_COMP230637_C5_SEQ1.1197-1266|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP187777_C0_SEQ1.0-309|SPU_028392	0	0	0	0	0	0	10	0
HE_COMP233789_C2_SEQ1.2-44|UNKNOWN	21	2	0	0	1	0	3	2
HE_CONTIG3774|SPU_017629	148	58	98	5	0	0	5	2
HE_COMP228090_C0_SEQ1.0-1179|SPU_027906	59	0	95	0	1	0	13	8
HE_CONTIG1306|SPU_015323	18236	35	15902	27	1631	6	1328	250
HE_COMP240417_C3_SEQ6.204-375|SPU_009018	0	0	0	0	0	0	8	0
HE_COMP235744_C0_SEQ7.118-161|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP232322_C0_SEQ1.0-489|SPU_003830	461	50	176	7	0	0	67	85
HE_COMP232264_C1_SEQ1.0-1788|SPU_002528	348	24	658	0	59	0	76	0
HE_COMP238582_C1_SEQ1.69-1722|SPU_018544	364	51	91	0	3	4	41	1
HE_FRAG20947.0-753|SPU_023646	261	42	447	5	0	0	86	15
HE_FRAG18138.1707-2073|SPU_009159	41	0	7	0	0	0	2	0
HE_FRAG1787.9-5484|SPU_013435	0	0	0	0	0	0	50	0
